trial_id,block_id,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_001380,block_000039,pain,s8,processed/trials/trial_001380.npy,168920,171880,2960
trial_001381,block_000039,pain,s8,processed/trials/trial_001381.npy,174920,176320,1400
trial_001382,block_000039,pain,s8,processed/trials/trial_001382.npy,178320,191240,12920
trial_001383,block_000039,pain,s8,processed/trials/trial_001383.npy,193240,194640,1400
trial_001384,block_000039,pain,s8,processed/trials/trial_001384.npy,199280,206600,7320
trial_001385,block_000039,pain,s8,processed/trials/trial_001385.npy,211120,212120,1000
trial_001386,block_000039,pain,s8,processed/trials/trial_001386.npy,216920,219920,3000
trial_001387,block_000039,pain,s8,processed/trials/trial_001387.npy,223160,224000,840
trial_001388,block_000039,pain,s8,processed/trials/trial_001388.npy,228960,243800,14840
trial_001389,block_000039,pain,s8,processed/trials/trial_001389.npy,246800,250040,3240
trial_001390,block_000039,pain,s8,processed/trials/trial_001390.npy,253200,262120,8920
trial_001391,block_000039,pain,s8,processed/trials/trial_001391.npy,265280,268480,3200
trial_001392,block_000039,pain,s8,processed/trials/trial_001392.npy,271240,273600,2360
trial_001393,block_000039,pain,s8,processed/trials/trial_001393.npy,275520,279720,4200
trial_001394,block_000039,pain,s8,processed/trials/trial_001394.npy,282840,285840,3000
trial_001395,block_000039,pain,s8,processed/trials/trial_001395.npy,289280,291840,2560
trial_001396,block_000039,pain,s8,processed/trials/trial_001396.npy,295040,299120,4080
trial_001397,block_000039,pain,s8,processed/trials/trial_001397.npy,301240,306760,5520
trial_001398,block_000040,pain,s9,processed/trials/trial_001398.npy,17600,21080,3480
trial_001399,block_000040,pain,s9,processed/trials/trial_001399.npy,24560,26000,1440
trial_001400,block_000040,pain,s9,processed/trials/trial_001400.npy,30760,31960,1200
trial_001401,block_000040,pain,s9,processed/trials/trial_001401.npy,36960,39560,2600
trial_001402,block_000040,pain,s9,processed/trials/trial_001402.npy,41760,51200,9440
trial_001403,block_000040,pain,s9,processed/trials/trial_001403.npy,55080,57800,2720
trial_001404,block_000040,pain,s9,processed/trials/trial_001404.npy,60960,62200,1240
trial_001405,block_000040,pain,s9,processed/trials/trial_001405.npy,66920,68080,1160
trial_001406,block_000040,pain,s9,processed/trials/trial_001406.npy,73000,75640,2640
trial_001407,block_000040,pain,s9,processed/trials/trial_001407.npy,79000,80960,1960
trial_001408,block_000040,pain,s9,processed/trials/trial_001408.npy,84960,87880,2920
trial_001409,block_000040,pain,s9,processed/trials/trial_001409.npy,90840,92880,2040
trial_001410,block_000040,pain,s9,processed/trials/trial_001410.npy,96800,100400,3600
trial_001411,block_000040,pain,s9,processed/trials/trial_001411.npy,102480,105400,2920
trial_001412,block_000040,pain,s9,processed/trials/trial_001412.npy,108480,129080,20600
trial_001413,block_000040,pain,s9,processed/trials/trial_001413.npy,133080,159720,26640
trial_001414,block_000040,pain,s9,processed/trials/trial_001414.npy,162120,183480,21360
trial_001415,block_000040,pain,s9,processed/trials/trial_001415.npy,186720,188400,1680
trial_001416,block_000040,pain,s9,processed/trials/trial_001416.npy,192560,195040,2480
trial_001417,block_000040,pain,s9,processed/trials/trial_001417.npy,198600,206080,7480
trial_001418,block_000040,pain,s9,processed/trials/trial_001418.npy,210680,213000,2320
trial_001419,block_000040,pain,s9,processed/trials/trial_001419.npy,216680,220400,3720
trial_001420,block_000040,pain,s9,processed/trials/trial_001420.npy,222640,223880,1240
trial_001421,block_000040,pain,s9,processed/trials/trial_001421.npy,226160,231400,5240
trial_001422,block_000040,pain,s9,processed/trials/trial_001422.npy,234680,236320,1640
trial_001423,block_000040,pain,s9,processed/trials/trial_001423.npy,240560,243640,3080
trial_001424,block_000040,pain,s9,processed/trials/trial_001424.npy,246920,255920,9000
trial_001425,block_000040,pain,s9,processed/trials/trial_001425.npy,258440,259880,1440
trial_001426,block_000040,pain,s9,processed/trials/trial_001426.npy,264640,268360,3720
trial_001427,block_000040,pain,s9,processed/trials/trial_001427.npy,270480,273960,3480
trial_001428,block_000040,pain,s9,processed/trials/trial_001428.npy,276640,277960,1320
trial_001429,block_000040,pain,s9,processed/trials/trial_001429.npy,282560,284040,1480
trial_001430,block_000040,pain,s9,processed/trials/trial_001430.npy,288640,291200,2560
trial_001431,block_000040,pain,s9,processed/trials/trial_001431.npy,294680,298560,3880
trial_001432,block_000041,wait,s1,processed/trials/trial_001432.npy,17400,27520,10120
trial_001433,block_000041,wait,s1,processed/trials/trial_001433.npy,29440,39080,9640
trial_001434,block_000041,wait,s1,processed/trials/trial_001434.npy,41480,44320,2840
trial_001435,block_000041,wait,s1,processed/trials/trial_001435.npy,47560,57160,9600
trial_001436,block_000041,wait,s1,processed/trials/trial_001436.npy,59480,68800,9320
trial_001437,block_000041,wait,s1,processed/trials/trial_001437.npy,71440,81920,10480
trial_001438,block_000041,wait,s1,processed/trials/trial_001438.npy,83840,105000,21160
trial_001439,block_000041,wait,s1,processed/trials/trial_001439.npy,107120,117200,10080
trial_001440,block_000041,wait,s1,processed/trials/trial_001440.npy,119440,127840,8400
trial_001441,block_000041,wait,s1,processed/trials/trial_001441.npy,131200,140200,9000
trial_001442,block_000041,wait,s1,processed/trials/trial_001442.npy,143960,147000,3040
trial_001443,block_000041,wait,s1,processed/trials/trial_001443.npy,149160,170960,21800
trial_001444,block_000041,wait,s1,processed/trials/trial_001444.npy,173840,189280,15440
trial_001445,block_000041,wait,s1,processed/trials/trial_001445.npy,191680,200040,8360
trial_001446,block_000041,wait,s1,processed/trials/trial_001446.npy,203560,205440,1880
trial_001447,block_000041,wait,s1,processed/trials/trial_001447.npy,209720,211480,1760
trial_001448,block_000041,wait,s1,processed/trials/trial_001448.npy,213720,230080,16360
trial_001449,block_000041,wait,s1,processed/trials/trial_001449.npy,234040,266120,32080
trial_001450,block_000041,wait,s1,processed/trials/trial_001450.npy,269520,290640,21120
trial_001451,block_000041,wait,s1,processed/trials/trial_001451.npy,293600,297960,4360
trial_001452,block_000042,wait,s10,processed/trials/trial_001452.npy,18240,20400,2160
trial_001453,block_000042,wait,s10,processed/trials/trial_001453.npy,24440,27280,2840
trial_001454,block_000042,wait,s10,processed/trials/trial_001454.npy,30240,32760,2520
trial_001455,block_000042,wait,s10,processed/trials/trial_001455.npy,36480,38920,2440
trial_001456,block_000042,wait,s10,processed/trials/trial_001456.npy,42240,45400,3160
trial_001457,block_000042,wait,s10,processed/trials/trial_001457.npy,48480,52320,3840
trial_001458,block_000042,wait,s10,processed/trials/trial_001458.npy,54360,56760,2400
trial_001459,block_000042,wait,s10,processed/trials/trial_001459.npy,60720,63240,2520
trial_001460,block_000042,wait,s10,processed/trials/trial_001460.npy,66480,112720,46240
trial_001461,block_000042,wait,s10,processed/trials/trial_001461.npy,114720,130120,15400
trial_001462,block_000042,wait,s10,processed/trials/trial_001462.npy,132560,147440,14880
trial_001463,block_000042,wait,s10,processed/trials/trial_001463.npy,150440,153320,2880
trial_001464,block_000042,wait,s10,processed/trials/trial_001464.npy,156040,158800,2760
trial_001465,block_000042,wait,s10,processed/trials/trial_001465.npy,162640,165600,2960
trial_001466,block_000042,wait,s10,processed/trials/trial_001466.npy,168680,171040,2360
trial_001467,block_000042,wait,s10,processed/trials/trial_001467.npy,173800,177120,3320
trial_001468,block_000042,wait,s10,processed/trials/trial_001468.npy,180520,183040,2520
trial_001469,block_000042,wait,s10,processed/trials/trial_001469.npy,186400,189080,2680
trial_001470,block_000042,wait,s10,processed/trials/trial_001470.npy,192200,195000,2800
trial_001471,block_000042,wait,s10,processed/trials/trial_001471.npy,198240,201080,2840
trial_001472,block_000042,wait,s10,processed/trials/trial_001472.npy,204680,207480,2800
trial_001473,block_000042,wait,s10,processed/trials/trial_001473.npy,210360,213120,2760
trial_001474,block_000042,wait,s10,processed/trials/trial_001474.npy,216240,218920,2680
trial_001475,block_000042,wait,s10,processed/trials/trial_001475.npy,222440,224720,2280
trial_001476,block_000042,wait,s10,processed/trials/trial_001476.npy,228400,243120,14720
trial_001477,block_000042,wait,s10,processed/trials/trial_001477.npy,247400,253800,6400
trial_001478,block_000042,wait,s10,processed/trials/trial_001478.npy,257760,262080,4320
trial_001479,block_000042,wait,s10,processed/trials/trial_001479.npy,264400,284520,20120
trial_001480,block_000042,wait,s10,processed/trials/trial_001480.npy,287960,295800,7840
trial_001481,block_000042,wait,s10,processed/trials/trial_001481.npy,300600,302760,2160
trial_001482,block_000043,wait,s2,processed/trials/trial_001482.npy,20200,23360,3160
trial_001483,block_000043,wait,s2,processed/trials/trial_001483.npy,25880,28320,2440
trial_001484,block_000043,wait,s2,processed/trials/trial_001484.npy,31720,40640,8920
trial_001485,block_000043,wait,s2,processed/trials/trial_001485.npy,44040,52480,8440
trial_001486,block_000043,wait,s2,processed/trials/trial_001486.npy,56200,58320,2120
trial_001487,block_000043,wait,s2,processed/trials/trial_001487.npy,62000,64440,2440
trial_001488,block_000043,wait,s2,processed/trials/trial_001488.npy,68240,76400,8160
trial_001489,block_000043,wait,s2,processed/trials/trial_001489.npy,80160,83480,3320
trial_001490,block_000043,wait,s2,processed/trials/trial_001490.npy,85400,95080,9680
trial_001491,block_000043,wait,s2,processed/trials/trial_001491.npy,98000,100920,2920
trial_001492,block_000043,wait,s2,processed/trials/trial_001492.npy,104080,113120,9040
trial_001493,block_000043,wait,s2,processed/trials/trial_001493.npy,116000,118760,2760
trial_001494,block_000043,wait,s2,processed/trials/trial_001494.npy,121880,124640,2760
trial_001495,block_000043,wait,s2,processed/trials/trial_001495.npy,128120,130360,2240
trial_001496,block_000043,wait,s2,processed/trials/trial_001496.npy,132880,136440,3560
trial_001497,block_000043,wait,s2,processed/trials/trial_001497.npy,139840,148480,8640
trial_001498,block_000043,wait,s2,processed/trials/trial_001498.npy,151200,154520,3320
trial_001499,block_000043,wait,s2,processed/trials/trial_001499.npy,158200,177880,19680
trial_001500,block_000043,wait,s2,processed/trials/trial_001500.npy,182000,184360,2360
trial_001501,block_000043,wait,s2,processed/trials/trial_001501.npy,187000,190560,3560
trial_001502,block_000043,wait,s2,processed/trials/trial_001502.npy,193920,197120,3200
trial_001503,block_000043,wait,s2,processed/trials/trial_001503.npy,199720,202400,2680
trial_001504,block_000043,wait,s2,processed/trials/trial_001504.npy,206280,215480,9200
trial_001505,block_000043,wait,s2,processed/trials/trial_001505.npy,220720,227080,6360
trial_001506,block_000043,wait,s2,processed/trials/trial_001506.npy,230040,232440,2400
trial_001507,block_000043,wait,s2,processed/trials/trial_001507.npy,235920,244960,9040
trial_001508,block_000043,wait,s2,processed/trials/trial_001508.npy,248080,280440,32360
trial_001509,block_000043,wait,s2,processed/trials/trial_001509.npy,284000,298600,14600
trial_001510,block_000043,wait,s2,processed/trials/trial_001510.npy,301560,311360,9800
trial_001511,block_000043,wait,s2,processed/trials/trial_001511.npy,313920,316920,3000
trial_001512,block_000043,wait,s2,processed/trials/trial_001512.npy,319960,322800,2840
trial_001513,block_000043,wait,s2,processed/trials/trial_001513.npy,325960,334360,8400
trial_001514,block_000044,wait,s3,processed/trials/trial_001514.npy,18240,44840,26600
trial_001515,block_000044,wait,s3,processed/trials/trial_001515.npy,46880,50480,3600
trial_001516,block_000044,wait,s3,processed/trials/trial_001516.npy,54280,57640,3360
trial_001517,block_000044,wait,s3,processed/trials/trial_001517.npy,60400,63800,3400
trial_001518,block_000044,wait,s3,processed/trials/trial_001518.npy,66360,80520,14160
trial_001519,block_000044,wait,s3,processed/trials/trial_001519.npy,84400,94200,9800
trial_001520,block_000044,wait,s3,processed/trials/trial_001520.npy,96320,99120,2800
trial_001521,block_000044,wait,s3,processed/trials/trial_001521.npy,102080,105920,3840
trial_001522,block_000044,wait,s3,processed/trials/trial_001522.npy,108280,304560,196280
trial_001523,block_000045,wait,s4,processed/trials/trial_001523.npy,18240,26520,8280
trial_001524,block_000045,wait,s4,processed/trials/trial_001524.npy,30160,33440,3280
trial_001525,block_000045,wait,s4,processed/trials/trial_001525.npy,36280,38440,2160
trial_001526,block_000045,wait,s4,processed/trials/trial_001526.npy,42280,44520,2240
trial_001527,block_000045,wait,s4,processed/trials/trial_001527.npy,48400,50640,2240
trial_001528,block_000045,wait,s4,processed/trials/trial_001528.npy,54680,56480,1800
trial_001529,block_000045,wait,s4,processed/trials/trial_001529.npy,60440,62600,2160
trial_001530,block_000045,wait,s4,processed/trials/trial_001530.npy,65760,69800,4040
trial_001531,block_000045,wait,s4,processed/trials/trial_001531.npy,72520,74640,2120
trial_001532,block_000045,wait,s4,processed/trials/trial_001532.npy,77560,80680,3120
trial_001533,block_000045,wait,s4,processed/trials/trial_001533.npy,84360,88440,4080
trial_001534,block_000045,wait,s4,processed/trials/trial_001534.npy,90360,92240,1880
trial_001535,block_000045,wait,s4,processed/trials/trial_001535.npy,95480,99240,3760
trial_001536,block_000045,wait,s4,processed/trials/trial_001536.npy,102600,110720,8120
trial_001537,block_000045,wait,s4,processed/trials/trial_001537.npy,113560,116680,3120
trial_001538,block_000045,wait,s4,processed/trials/trial_001538.npy,120400,123480,3080
trial_001539,block_000045,wait,s4,processed/trials/trial_001539.npy,126600,127720,1120
trial_001540,block_000045,wait,s4,processed/trials/trial_001540.npy,132440,134480,2040
trial_001541,block_000045,wait,s4,processed/trials/trial_001541.npy,138400,153640,15240
trial_001542,block_000045,wait,s4,processed/trials/trial_001542.npy,156160,158840,2680
trial_001543,block_000045,wait,s4,processed/trials/trial_001543.npy,162480,164640,2160
trial_001544,block_000045,wait,s4,processed/trials/trial_001544.npy,168080,171240,3160
trial_001545,block_000045,wait,s4,processed/trials/trial_001545.npy,174560,189600,15040
trial_001546,block_000045,wait,s4,processed/trials/trial_001546.npy,191920,194600,2680
trial_001547,block_000045,wait,s4,processed/trials/trial_001547.npy,197440,201160,3720
trial_001548,block_000045,wait,s4,processed/trials/trial_001548.npy,204200,206720,2520
trial_001549,block_000045,wait,s4,processed/trials/trial_001549.npy,209960,212480,2520
trial_001550,block_000045,wait,s4,processed/trials/trial_001550.npy,214800,220440,5640
trial_001551,block_000045,wait,s4,processed/trials/trial_001551.npy,222360,225160,2800
trial_001552,block_000045,wait,s4,processed/trials/trial_001552.npy,228440,231560,3120
trial_001553,block_000045,wait,s4,processed/trials/trial_001553.npy,233880,235760,1880
trial_001554,block_000045,wait,s4,processed/trials/trial_001554.npy,240240,241720,1480
trial_001555,block_000045,wait,s4,processed/trials/trial_001555.npy,246320,247800,1480
trial_001556,block_000045,wait,s4,processed/trials/trial_001556.npy,252200,265640,13440
trial_001557,block_000045,wait,s4,processed/trials/trial_001557.npy,269960,273040,3080
trial_001558,block_000045,wait,s4,processed/trials/trial_001558.npy,275000,282800,7800
trial_001559,block_000045,wait,s4,processed/trials/trial_001559.npy,287120,297080,9960
trial_001560,block_000045,wait,s4,processed/trials/trial_001560.npy,299120,301600,2480
trial_001561,block_000045,wait,s4,processed/trials/trial_001561.npy,308880,310200,1320
trial_001562,block_000045,wait,s4,processed/trials/trial_001562.npy,312360,314000,1640
trial_001563,block_000046,wait,s5,processed/trials/trial_001563.npy,18200,26720,8520
trial_001564,block_000046,wait,s5,processed/trials/trial_001564.npy,30240,33560,3320
trial_001565,block_000046,wait,s5,processed/trials/trial_001565.npy,36200,44800,8600
trial_001566,block_000046,wait,s5,processed/trials/trial_001566.npy,48320,50800,2480
trial_001567,block_000046,wait,s5,processed/trials/trial_001567.npy,54400,56760,2360
trial_001568,block_000046,wait,s5,processed/trials/trial_001568.npy,60400,63040,2640
trial_001569,block_000046,wait,s5,processed/trials/trial_001569.npy,66160,69640,3480
trial_001570,block_000046,wait,s5,processed/trials/trial_001570.npy,72440,81480,9040
trial_001571,block_000046,wait,s5,processed/trials/trial_001571.npy,84200,88400,4200
trial_001572,block_000046,wait,s5,processed/trials/trial_001572.npy,90480,94560,4080
trial_001573,block_000046,wait,s5,processed/trials/trial_001573.npy,96560,98760,2200
trial_001574,block_000046,wait,s5,processed/trials/trial_001574.npy,102440,110760,8320
trial_001575,block_000046,wait,s5,processed/trials/trial_001575.npy,114240,135760,21520
trial_001576,block_000046,wait,s5,processed/trials/trial_001576.npy,138520,140600,2080
trial_001577,block_000046,wait,s5,processed/trials/trial_001577.npy,144240,147560,3320
trial_001578,block_000046,wait,s5,processed/trials/trial_001578.npy,150520,165040,14520
trial_001579,block_000046,wait,s5,processed/trials/trial_001579.npy,168280,172000,3720
trial_001580,block_000046,wait,s5,processed/trials/trial_001580.npy,175960,177760,1800
trial_001581,block_000046,wait,s5,processed/trials/trial_001581.npy,180440,189480,9040
trial_001582,block_000046,wait,s5,processed/trials/trial_001582.npy,191520,194640,3120
trial_001583,block_000046,wait,s5,processed/trials/trial_001583.npy,197480,206640,9160
trial_001584,block_000046,wait,s5,processed/trials/trial_001584.npy,210440,213640,3200
trial_001585,block_000046,wait,s5,processed/trials/trial_001585.npy,216240,218720,2480
trial_001586,block_000046,wait,s5,processed/trials/trial_001586.npy,222360,225400,3040
trial_001587,block_000046,wait,s5,processed/trials/trial_001587.npy,228400,231360,2960
trial_001588,block_000046,wait,s5,processed/trials/trial_001588.npy,234320,236880,2560
trial_001589,block_000046,wait,s5,processed/trials/trial_001589.npy,239000,255960,16960
trial_001590,block_000046,wait,s5,processed/trials/trial_001590.npy,258320,265720,7400
trial_001591,block_000046,wait,s5,processed/trials/trial_001591.npy,270280,271880,1600
trial_001592,block_000046,wait,s5,processed/trials/trial_001592.npy,276160,280120,3960
trial_001593,block_000046,wait,s5,processed/trials/trial_001593.npy,282280,283760,1480
trial_001594,block_000046,wait,s5,processed/trials/trial_001594.npy,288360,289880,1520
trial_001595,block_000046,wait,s5,processed/trials/trial_001595.npy,294280,296720,2440
trial_001596,block_000046,wait,s5,processed/trials/trial_001596.npy,299400,302640,3240
trial_001597,block_000046,wait,s5,processed/trials/trial_001597.npy,305520,314760,9240
trial_001598,block_000047,wait,s6,processed/trials/trial_001598.npy,18120,26640,8520
trial_001599,block_000047,wait,s6,processed/trials/trial_001599.npy,29000,39560,10560
trial_001600,block_000047,wait,s6,processed/trials/trial_001600.npy,42240,44680,2440
trial_001601,block_000047,wait,s6,processed/trials/trial_001601.npy,47400,50400,3000
trial_001602,block_000047,wait,s6,processed/trials/trial_001602.npy,54240,62320,8080
trial_001603,block_000047,wait,s6,processed/trials/trial_001603.npy,66040,69240,3200
trial_001604,block_000047,wait,s6,processed/trials/trial_001604.npy,72120,81680,9560
trial_001605,block_000047,wait,s6,processed/trials/trial_001605.npy,84360,106000,21640
trial_001606,block_000047,wait,s6,processed/trials/trial_001606.npy,108160,166160,58000
trial_001607,block_000047,wait,s6,processed/trials/trial_001607.npy,168280,172200,3920
trial_001608,block_000047,wait,s6,processed/trials/trial_001608.npy,174240,177400,3160
trial_001609,block_000047,wait,s6,processed/trials/trial_001609.npy,180360,183120,2760
trial_001610,block_000047,wait,s6,processed/trials/trial_001610.npy,186320,189920,3600
trial_001611,block_000047,wait,s6,processed/trials/trial_001611.npy,192200,202120,9920
trial_001612,block_000047,wait,s6,processed/trials/trial_001612.npy,204200,207520,3320
trial_001613,block_000047,wait,s6,processed/trials/trial_001613.npy,210320,230880,20560
trial_001614,block_000047,wait,s6,processed/trials/trial_001614.npy,232880,237400,4520
trial_001615,block_000047,wait,s6,processed/trials/trial_001615.npy,240240,248640,8400
trial_001616,block_000047,wait,s6,processed/trials/trial_001616.npy,252520,254880,2360
trial_001617,block_000047,wait,s6,processed/trials/trial_001617.npy,258360,260760,2400
trial_001618,block_000047,wait,s6,processed/trials/trial_001618.npy,264400,267160,2760
trial_001619,block_000047,wait,s6,processed/trials/trial_001619.npy,269160,272600,3440
trial_001620,block_000047,wait,s6,processed/trials/trial_001620.npy,276120,284760,8640
trial_001621,block_000047,wait,s6,processed/trials/trial_001621.npy,287160,290720,3560
trial_001622,block_000047,wait,s6,processed/trials/trial_001622.npy,294440,296760,2320
trial_001623,block_000047,wait,s6,processed/trials/trial_001623.npy,300280,302680,2400
trial_001624,block_000047,wait,s6,processed/trials/trial_001624.npy,306120,308520,2400
trial_001625,block_000047,wait,s6,processed/trials/trial_001625.npy,310520,315360,4840
trial_001626,block_000048,wait,s7,processed/trials/trial_001626.npy,24160,24560,400
trial_001627,block_000048,wait,s7,processed/trials/trial_001627.npy,26600,28800,2200
trial_001628,block_000048,wait,s7,processed/trials/trial_001628.npy,32560,34840,2280
trial_001629,block_000048,wait,s7,processed/trials/trial_001629.npy,38360,78520,40160
trial_001630,block_000048,wait,s7,processed/trials/trial_001630.npy,80520,82840,2320
trial_001631,block_000048,wait,s7,processed/trials/trial_001631.npy,86600,89720,3120
trial_001632,block_000048,wait,s7,processed/trials/trial_001632.npy,92440,94760,2320
trial_001633,block_000048,wait,s7,processed/trials/trial_001633.npy,98480,101800,3320
trial_001634,block_000048,wait,s7,processed/trials/trial_001634.npy,104680,106800,2120
trial_001635,block_000048,wait,s7,processed/trials/trial_001635.npy,110480,113000,2520
trial_001636,block_000048,wait,s7,processed/trials/trial_001636.npy,116400,130920,14520
trial_001637,block_000048,wait,s7,processed/trials/trial_001637.npy,134640,142840,8200
trial_001638,block_000048,wait,s7,processed/trials/trial_001638.npy,146680,148960,2280
trial_001639,block_000048,wait,s7,processed/trials/trial_001639.npy,152600,155520,2920
trial_001640,block_000048,wait,s7,processed/trials/trial_001640.npy,158640,160840,2200
trial_001641,block_000048,wait,s7,processed/trials/trial_001641.npy,164720,173800,9080
trial_001642,block_000048,wait,s7,processed/trials/trial_001642.npy,176800,179120,2320
trial_001643,block_000048,wait,s7,processed/trials/trial_001643.npy,182320,186200,3880
trial_001644,block_000048,wait,s7,processed/trials/trial_001644.npy,188640,191680,3040
trial_001645,block_000048,wait,s7,processed/trials/trial_001645.npy,194160,196960,2800
trial_001646,block_000048,wait,s7,processed/trials/trial_001646.npy,199640,244920,45280
trial_001647,block_000048,wait,s7,processed/trials/trial_001647.npy,246920,251880,4960
trial_001648,block_000048,wait,s7,processed/trials/trial_001648.npy,254480,257200,2720
trial_001649,block_000048,wait,s7,processed/trials/trial_001649.npy,260640,263120,2480
trial_001650,block_000048,wait,s7,processed/trials/trial_001650.npy,265840,282200,16360
trial_001651,block_000048,wait,s7,processed/trials/trial_001651.npy,284600,288560,3960
trial_001652,block_000048,wait,s7,processed/trials/trial_001652.npy,290880,293200,2320
trial_001653,block_000048,wait,s7,processed/trials/trial_001653.npy,296560,318760,22200
trial_001654,block_000049,wait,s8,processed/trials/trial_001654.npy,18200,20440,2240
trial_001655,block_000049,wait,s8,processed/trials/trial_001655.npy,24520,26560,2040
trial_001656,block_000049,wait,s8,processed/trials/trial_001656.npy,29680,32520,2840
trial_001657,block_000049,wait,s8,processed/trials/trial_001657.npy,36400,38480,2080
trial_001658,block_000049,wait,s8,processed/trials/trial_001658.npy,42120,44640,2520
trial_001659,block_000049,wait,s8,processed/trials/trial_001659.npy,47480,49760,2280
trial_001660,block_000049,wait,s8,processed/trials/trial_001660.npy,53280,56640,3360
trial_001661,block_000049,wait,s8,processed/trials/trial_001661.npy,60440,82160,21720
trial_001662,block_000049,wait,s8,processed/trials/trial_001662.npy,84400,164560,80160
trial_001663,block_000049,wait,s8,processed/trials/trial_001663.npy,168400,208720,40320
trial_001664,block_000049,wait,s8,processed/trials/trial_001664.npy,210640,219240,8600
trial_001665,block_000049,wait,s8,processed/trials/trial_001665.npy,222320,224520,2200
trial_001666,block_000049,wait,s8,processed/trials/trial_001666.npy,227040,284640,57600
trial_001667,block_000049,wait,s8,processed/trials/trial_001667.npy,288280,310360,22080
trial_001668,block_000050,wait,s9,processed/trials/trial_001668.npy,20400,22560,2160
trial_001669,block_000050,wait,s9,processed/trials/trial_001669.npy,26400,28520,2120
trial_001670,block_000050,wait,s9,processed/trials/trial_001670.npy,32400,34640,2240
trial_001671,block_000050,wait,s9,processed/trials/trial_001671.npy,38200,41320,3120
trial_001672,block_000050,wait,s9,processed/trials/trial_001672.npy,44200,46560,2360
trial_001673,block_000050,wait,s9,processed/trials/trial_001673.npy,50400,53560,3160
trial_001674,block_000050,wait,s9,processed/trials/trial_001674.npy,56560,58480,1920
trial_001675,block_000050,wait,s9,processed/trials/trial_001675.npy,62240,65040,2800
trial_001676,block_000050,wait,s9,processed/trials/trial_001676.npy,68400,76560,8160
trial_001677,block_000050,wait,s9,processed/trials/trial_001677.npy,80040,82680,2640
trial_001678,block_000050,wait,s9,processed/trials/trial_001678.npy,86280,88680,2400
trial_001679,block_000050,wait,s9,processed/trials/trial_001679.npy,92280,95560,3280
trial_001680,block_000050,wait,s9,processed/trials/trial_001680.npy,98280,100720,2440
trial_001681,block_000050,wait,s9,processed/trials/trial_001681.npy,104120,106880,2760
trial_001682,block_000050,wait,s9,processed/trials/trial_001682.npy,110440,113320,2880
trial_001683,block_000050,wait,s9,processed/trials/trial_001683.npy,116440,118640,2200
trial_001684,block_000050,wait,s9,processed/trials/trial_001684.npy,122240,124640,2400
trial_001685,block_000050,wait,s9,processed/trials/trial_001685.npy,128400,130680,2280
trial_001686,block_000050,wait,s9,processed/trials/trial_001686.npy,134080,136880,2800
trial_001687,block_000050,wait,s9,processed/trials/trial_001687.npy,140480,142440,1960
trial_001688,block_000050,wait,s9,processed/trials/trial_001688.npy,146320,148800,2480
trial_001689,block_000050,wait,s9,processed/trials/trial_001689.npy,152360,154600,2240
trial_001690,block_000050,wait,s9,processed/trials/trial_001690.npy,158240,160760,2520
trial_001691,block_000050,wait,s9,processed/trials/trial_001691.npy,164320,166520,2200
trial_001692,block_000050,wait,s9,processed/trials/trial_001692.npy,170200,172840,2640
trial_001693,block_000050,wait,s9,processed/trials/trial_001693.npy,176240,178680,2440
trial_001694,block_000050,wait,s9,processed/trials/trial_001694.npy,182480,191680,9200
trial_001695,block_000050,wait,s9,processed/trials/trial_001695.npy,194440,238960,44520
trial_001696,block_000050,wait,s9,processed/trials/trial_001696.npy,242240,250840,8600
trial_001697,block_000050,wait,s9,processed/trials/trial_001697.npy,254080,257480,3400
trial_001698,block_000050,wait,s9,processed/trials/trial_001698.npy,260120,270040,9920
trial_001699,block_000050,wait,s9,processed/trials/trial_001699.npy,272280,276320,4040
trial_001700,block_000050,wait,s9,processed/trials/trial_001700.npy,278360,299160,20800
trial_001701,block_000052,yes,s2,processed/trials/trial_001701.npy,19680,20840,1160
trial_001702,block_000052,yes,s2,processed/trials/trial_001702.npy,25000,26400,1400
trial_001703,block_000052,yes,s2,processed/trials/trial_001703.npy,31360,32360,1000
trial_001704,block_000052,yes,s2,processed/trials/trial_001704.npy,37360,37920,560
trial_001705,block_000052,yes,s2,processed/trials/trial_001705.npy,42760,44360,1600
trial_001706,block_000052,yes,s2,processed/trials/trial_001706.npy,49400,50000,600
trial_001707,block_000052,yes,s2,processed/trials/trial_001707.npy,55600,56080,480
trial_001708,block_000052,yes,s2,processed/trials/trial_001708.npy,61360,63200,1840
trial_001709,block_000052,yes,s2,processed/trials/trial_001709.npy,67560,69280,1720
trial_001710,block_000052,yes,s2,processed/trials/trial_001710.npy,73400,74440,1040
trial_001711,block_000052,yes,s2,processed/trials/trial_001711.npy,79520,81280,1760
trial_001712,block_000052,yes,s2,processed/trials/trial_001712.npy,85480,86160,680
trial_001713,block_000052,yes,s2,processed/trials/trial_001713.npy,91400,92040,640
trial_001714,block_000052,yes,s2,processed/trials/trial_001714.npy,97520,98120,600
trial_001715,block_000052,yes,s2,processed/trials/trial_001715.npy,103560,104200,640
trial_001716,block_000052,yes,s2,processed/trials/trial_001716.npy,109480,110120,640
trial_001717,block_000052,yes,s2,processed/trials/trial_001717.npy,112560,116120,3560
trial_001718,block_000052,yes,s2,processed/trials/trial_001718.npy,121560,122200,640
trial_001719,block_000052,yes,s2,processed/trials/trial_001719.npy,127400,129200,1800
